state_repeat,obs_repeat,state_type,ensemble,n,m,rest_mode,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,8,haar_random,pauli,6,5,random,50,mean,1,50,1.0025698212111782,5.258607726375697
0,8,haar_random,pauli,6,5,random,50,mean,1,100,0.9773866250366225,2.8286077263756977
0,8,haar_random,pauli,6,5,random,50,mean,1,200,1.5615929793034367,3.839522015567278
0,8,haar_random,pauli,6,5,random,50,mean,1,400,1.1797937604920266,5.282136213433134
0,8,haar_random,pauli,6,5,random,50,mean,1,600,0.9288940948001345,3.4596362134331344
0,8,haar_random,pauli,6,5,random,50,mean,1,800,0.7939376691087494,2.5483862134331354
0,8,haar_random,pauli,6,5,random,50,mean,1,1000,0.6467685674669986,2.0016362134331356
0,8,haar_random,clifford,6,5,random,50,mean,1,10,3.047916297436896,13.142885808759745
0,8,haar_random,clifford,6,5,random,50,mean,1,50,1.148090302200563,2.7428858087597603
0,8,haar_random,clifford,6,5,random,50,mean,1,100,0.8220202611828586,2.549719372562744
0,8,haar_random,clifford,6,5,random,50,mean,1,200,0.6553303172269174,1.4192364887007394
0,8,haar_random,clifford,6,5,random,50,mean,1,400,0.41531690751271944,0.9273873139510289
0,8,haar_random,clifford,6,5,random,50,mean,1,600,0.3536276940500514,0.8762600294567975
0,8,haar_random,clifford,6,5,random,50,mean,1,800,0.2926879686938572,0.7679266961234642
0,8,haar_random,clifford,6,5,random,50,mean,1,1000,0.24542047382730864,0.5729266961234646
0,8,haar_random,seeqst_uniform,6,5,random,50,mean,1,10,6.510457030725943,12.99452201556728
0,8,haar_random,seeqst_uniform,6,5,random,50,mean,1,50,1.7833713164344858,5.052735799066976
0,8,haar_random,seeqst_uniform,6,5,random,50,mean,1,100,1.4888030760136144,3.6546362134331374
0,8,haar_random,seeqst_uniform,6,5,random,50,mean,1,200,0.927220596818441,2.5228433551939498
0,8,haar_random,seeqst_uniform,6,5,random,50,mean,1,400,0.585663325968006,1.5628433551939496
